0,1.568956494,2.226325274,5.952409744,7.147904396,1.5,2.14
10,1.568040967,2.231208324,6.176013947,6.880026817,1.5,2.14
20,1.566515088,2.234565258,6.299405098,6.83524847,1.5,2.14
30,1.56712544,2.234260082,6.31134367,6.903209209,1.5,2.14
40,1.567430615,2.232734203,6.352946281,6.988409996,1.5,2.14
50,1.565599561,2.230292797,6.325914383,6.997850418,1.5,2.14
60,1.564989209,2.230292797,6.206325531,6.965353966,1.5,2.14
70,1.567430615,2.232429028,6.103076935,7.008411884,1.5,2.14
80,1.570177317,2.232734203,6.096802711,7.076483727,1.5,2.14
90,1.569872141,2.231208324,6.100881577,7.067081451,1.5,2.14
100,1.568956494,2.231208324,6.118298531,6.956315517,1.5,2.14
110,1.568651319,2.233344555,6.177736282,6.813527584,1.5,2.14
120,1.568651319,2.235785961,6.294429779,6.750313282,1.5,2.14
130,1.567735791,2.235785961,6.310103416,6.808905602,1.5,2.14
140,1.568040967,2.234260082,6.284366608,6.858774662,1.5,2.14
150,1.567735791,2.233344555,6.249039173,6.830851555,1.5,2.14
160,1.567735791,2.234260082,6.190582275,6.85765934,1.5,2.14
170,1.56926167,2.234260082,6.158304691,6.922257423,1.5,2.14
180,1.569566846,2.233039379,6.118262291,6.947426319,1.5,2.14
190,1.569566846,2.232734203,6.086426735,6.980203629,1.5,2.14
200,1.569872141,2.232123852,5.957284927,7.039282322,1.5,2.14
210,1.572313547,2.232123852,5.93890667,6.982771873,1.5,2.14
220,1.572008371,2.233344555,6.076806068,6.894781113,1.5,2.14
230,1.569566846,2.233344555,6.118578911,6.793905258,1.5,2.14
240,1.569566846,2.234870434,6.087412834,6.684380531,1.5,2.14
250,1.57139802,2.237617016,6.11886692,6.639271736,1.5,2.14
260,1.572008371,2.238227367,6.181581497,6.656754494,1.5,2.14
270,1.571092844,2.237006664,6.166006565,6.767047405,1.5,2.14
280,1.571092844,2.234565258,6.044496536,6.836483955,1.5,2.14
290,1.572313547,2.234260082,5.93535614,6.871352196,1.5,2.14
300,1.573839426,2.234565258,5.848864555,6.920819283,1.5,2.14
310,1.575365543,2.234260082,5.797029972,6.989811897,1.5,2.14
320,1.575975895,2.233039379,5.761099339,7.020015717,1.5,2.14
330,1.575975895,2.232429028,5.812230587,6.946671009,1.5,2.14
340,1.574449778,2.233039379,5.876464844,6.841278076,1.5,2.14
350,1.573839426,2.234260082,5.95643425,6.75701046,1.5,2.14
360,1.573229074,2.234870434,6.062425613,6.606258392,1.5,2.14
370,1.571703196,2.236701488,6.134993553,6.492043495,1.5,2.14
380,1.571703196,2.238227367,6.173834324,6.479903221,1.5,2.14
390,1.572008371,2.237922192,6.089588642,6.575089931,1.5,2.14
