0,11.82053089,15.05791283,4.250012398,8.58801651,10,14
10,11.82651615,15.06190205,4.250012398,8.58801651,10,14
20,11.81055737,15.05791283,4.250012398,8.58801651,10,14
30,11.8185358,15.05392361,4.250012398,8.58801651,10,14
40,11.8185358,15.06589127,4.250012398,8.58801651,10,14
50,11.79858971,15.05591774,4.250012398,8.58801651,10,14
60,11.80656815,15.04594326,4.250012398,8.58801651,10,14
70,11.79858971,15.04594326,4.250012398,8.58801651,10,14
80,11.79858971,15.04594326,4.250012398,8.58801651,10,14
90,11.80856228,15.04993439,4.250012398,8.58801651,10,14
100,11.79460049,15.05791283,4.250012398,8.58801651,10,14
110,11.79460049,15.05791283,4.250012398,8.58801651,10,14
120,11.79858971,15.05392361,4.250012398,8.58801651,10,14
130,11.79659462,15.04993439,4.250012398,8.58801651,10,14
140,11.80856228,15.05192852,4.250012398,8.58801651,10,14
150,11.79460049,15.05192852,4.250012398,8.58801651,10,14
160,11.78861523,15.03995991,4.250012398,8.58801651,10,14
170,11.80257893,15.03995991,4.250012398,8.58801651,10,14
180,11.79061031,15.04594326,4.250012398,8.58801651,10,14
190,11.79659462,15.03796482,4.250012398,8.58801651,10,14
200,11.80457306,15.03796482,4.250012398,8.58801651,10,14
210,11.79659462,15.03995991,4.250012398,8.58801651,10,14
220,11.81654167,15.03597069,4.250012398,8.58801651,10,14
230,11.80856228,15.03597069,4.250012398,8.58801651,10,14
240,11.7926054,15.02799225,4.250012398,8.58801651,10,14
250,11.7926054,15.03995991,4.250012398,8.58801651,10,14
260,11.78263187,15.0479393,4.250012398,8.58801651,10,14
270,11.7926054,15.02200794,4.250012398,8.58801651,10,14
280,11.79061031,15.02001286,4.250012398,8.58801651,10,14
290,11.78063679,15.01801872,4.250012398,8.58801651,10,14
300,11.79659462,15.01203442,4.250012398,8.58801651,10,14
310,11.78861523,15.02400208,4.250012398,8.58801651,10,14
320,11.78861523,15.02001286,4.250012398,8.58801651,10,14
330,11.80856228,15.02001286,4.250012398,8.58801651,10,14
340,11.79858971,15.02400208,4.250012398,8.58801651,10,14
350,11.79659462,15.02001286,4.250012398,8.58801651,10,14
360,11.79061031,15.02001286,4.250012398,8.58801651,10,14
370,11.78662109,15.01602364,4.250012398,8.58801651,10,14
380,11.79858971,15.0080452,4.250012398,8.58801651,10,14
390,11.79061031,15.00605106,4.250012398,8.58801651,10,14
400,11.78861523,15.00605106,4.250012398,8.58801651,10,14
410,11.80257893,15.01203442,4.250012398,8.58801651,10,14
420,11.78662109,15.0080452,4.250012398,8.58801651,10,14
430,11.78861523,15.00206184,4.250012398,8.58801651,10,14
440,11.79061031,15.0080452,4.250012398,8.58801651,10,14
450,11.77664757,15.00605106,4.250012398,8.58801651,10,14
460,11.78662109,15.00206184,4.250012398,8.58801651,10,14
470,11.77664757,14.9940834,4.250012398,8.58801651,10,14
480,11.77465343,14.9880991,4.250012398,8.58801651,10,14
490,11.78861523,14.9940834,4.250012398,8.58801651,10,14
500,11.77465343,14.99607754,4.250012398,8.58801651,10,14
510,11.78263187,14.9940834,4.250012398,8.58801651,10,14
520,11.78662109,14.99607754,4.250012398,8.58801651,10,14
530,11.77465343,14.9880991,4.250012398,8.58801651,10,14
540,11.7926054,14.9880991,4.250012398,8.58801651,10,14
550,11.79061031,14.98610497,4.250012398,8.58801651,10,14
560,11.78263187,14.97214031,4.250012398,8.58801651,10,14
570,11.79061031,14.9741354,4.250012398,8.58801651,10,14
580,11.76866913,14.9741354,4.250012398,8.58801651,10,14
590,11.77664757,14.97014618,4.250012398,8.58801651,10,14
600,11.78861523,14.96615696,4.250012398,8.58801651,10,14
610,11.78263187,14.96416187,4.250012398,8.58801651,10,14
620,11.79460049,14.96216774,4.250012398,8.58801651,10,14
630,11.77864265,14.96017265,4.250012398,8.58801651,10,14
640,11.766675,14.96416187,4.250012398,8.58801651,10,14
650,11.77465343,14.97214031,4.250012398,8.58801651,10,14
660,11.76268578,14.97214031,4.250012398,8.58801651,10,14
670,11.766675,14.96615696,4.250012398,8.58801651,10,14
680,11.77664757,14.97214031,4.250012398,8.58801651,10,14
690,11.77465343,14.96017265,4.250012398,8.58801651,10,14
700,11.78662109,14.9541893,4.250012398,8.58801651,10,14
710,11.77465343,14.95618343,4.250012398,8.58801651,10,14
720,11.766675,14.94221973,4.250012398,8.58801651,10,14
730,11.77864265,14.93623543,4.250012398,8.58801651,10,14
740,11.77664757,14.93623543,4.250012398,8.58801651,10,14
750,11.78662109,14.93224621,4.250012398,8.58801651,10,14
760,11.77864265,14.93025208,4.250012398,8.58801651,10,14
770,11.7586956,14.93025208,4.250012398,8.58801651,10,14
780,11.77265835,14.93424129,4.250012398,8.58801651,10,14
790,11.77664757,14.93424129,4.250012398,8.58801651,10,14
800,11.77265835,14.93224621,4.250012398,8.58801651,10,14
810,11.77864265,14.93224621,4.250012398,8.58801651,10,14
820,11.76866913,14.93424129,4.250012398,8.58801651,10,14
830,11.77864265,14.93224621,4.250012398,8.58801651,10,14
840,11.77864265,14.93224621,4.250012398,8.58801651,10,14
850,11.76268578,14.92825699,4.250012398,8.58801651,10,14
860,11.76866913,14.92626286,4.250012398,8.58801651,10,14
870,11.76866913,14.92626286,4.250012398,8.58801651,10,14
880,11.76866913,14.92027855,4.250012398,8.58801651,10,14
890,11.77265835,14.91828442,4.250012398,8.58801651,10,14
900,11.7527113,14.91230011,4.250012398,8.58801651,10,14
910,11.7527113,14.91230011,4.250012398,8.58801651,10,14
920,11.7586956,14.92027855,4.250012398,8.58801651,10,14
930,11.7586956,14.92027855,4.250012398,8.58801651,10,14
940,11.77465343,14.92426777,4.250012398,8.58801651,10,14
950,11.77265835,14.92426777,4.250012398,8.58801651,10,14
960,11.77465343,14.91828442,4.250012398,8.58801651,10,14
970,11.78063679,14.91628933,4.250012398,8.58801651,10,14
980,11.77265835,14.91030598,4.250012398,8.58801651,10,14
990,11.77864265,14.90033245,4.250012398,8.58801651,10,14
1000,11.77465343,14.89833736,4.250012398,8.58801651,10,14
1010,11.75670052,14.88836479,4.250012398,8.58801651,10,14
1020,11.76069069,14.88836479,4.250012398,8.58801651,10,14
1030,11.7586956,14.89634323,4.250012398,8.58801651,10,14
1040,11.766675,14.89833736,4.250012398,8.58801651,10,14
1050,11.77864265,14.90033245,4.250012398,8.58801651,10,14
1060,11.766675,14.89434814,4.250012398,8.58801651,10,14
1070,11.78063679,14.88836479,4.250012398,8.58801651,10,14
1080,11.77664757,14.88636875,4.250012398,8.58801651,10,14
1090,11.76069069,14.87839031,4.250012398,8.58801651,10,14
1100,11.77265835,14.88038445,4.250012398,8.58801651,10,14
1110,11.76069069,14.88237953,4.250012398,8.58801651,10,14
1120,11.7586956,14.88038445,4.250012398,8.58801651,10,14
1130,11.76467991,14.88237953,4.250012398,8.58801651,10,14
1140,11.7586956,14.88237953,4.250012398,8.58801651,10,14
1150,11.77465343,14.88237953,4.250012398,8.58801651,10,14
1160,11.766675,14.88636875,4.250012398,8.58801651,10,14
1170,11.75071716,14.88038445,4.250012398,8.58801651,10,14
1180,11.7586956,14.87839031,4.250012398,8.58801651,10,14
1190,11.74473286,14.88038445,4.250012398,8.58801651,10,14
1200,11.74273872,14.87440109,4.250012398,8.58801651,10,14
1210,11.75670052,14.87839031,4.250012398,8.58801651,10,14
1220,11.74473286,14.86841679,4.250012398,8.58801651,10,14
